roundness,perimeter_ratio_to_diameter,compactness,eccentricity,aspect_ratio,rectangularity,narrow_factor,perimeter_ratio_major_minor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu7,mean_R,mean_G,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_R,kurtosis_G,kurtosis_B,contrast,correlation,energy,homogeneity,class
0.35720999999999997,3.1998,5.9312,0.8492700000000001,1.8941,0.70382,1.1299,2.3663,0.21508000000000002,0.014717,0.001101,0.000263,0.0,3.1e-05,0.0,73.619,82.044,0.8722200000000001,20.979,19.112000000000002,5.7488,-0.47593,-0.41403999999999996,9.6361,3.7673,3.5383,129.02,0.13038,0.99051,0.27810999999999997,0.94025,4
0.34686,3.2888,6.0191,0.8139,1.7211,0.69717,1.1648,2.423,0.20638,0.010447,0.0009220000000000001,0.000298,0.0,2.9999999999999997e-05,0.0,76.751,82.727,1.7796,20.088,20.008,8.0889,-0.09756000000000001,-0.23412,6.9312,3.4762,3.3459,69.22399999999999,0.11938,0.9913200000000001,0.29334,0.9455899999999999,4
0.4605,2.9436,5.2239,0.85429,1.9238,0.7349600000000001,1.0969,2.1245,0.2078,0.014256,0.000261,7.900000000000001e-05,0.0,9e-06,0.0,66.679,69.993,7.5237,16.595,16.059,14.318,0.5263800000000001,0.30153,2.4532,4.6738,3.6712,10.474,0.14856,0.98985,0.25639,0.93345,4
0.34228000000000003,3.3567,6.0592,0.85006,1.8986,0.7045899999999999,1.0996,2.4177,0.21514,0.014811000000000001,0.000167,4.6e-05,0.0,6e-06,0.0,77.638,82.072,1.7176,16.268,15.88,7.3237,-0.025700999999999998,-0.3347,6.5021,4.5913,4.3839999999999995,62.16,0.12262999999999999,0.99077,0.29918,0.94531,4
0.28936,3.5953,6.59,0.84719,1.8822,0.7063,1.1228,2.6363,0.21356999999999998,0.014291,0.0004980000000000001,0.000132,0.0,1.4999999999999999e-05,0.0,72.95100000000001,56.48,1.1711,14.934000000000001,19.86,7.1139,0.29501,-0.14135999999999999,9.8636,5.2862,3.9456,130.46,0.13445,0.99166,0.2762,0.94271,4
0.27076,3.3925,6.8125,0.9032100000000001,2.3299,0.67551,1.0813,2.5666,0.25528,0.030925,0.001062,0.000337,0.0,5.9e-05,0.0,78.296,66.72800000000001,3.0939,14.445,17.815,10.524000000000001,0.5170600000000001,0.022308,4.7273,4.6432,4.4021,32.008,0.13772,0.9908399999999999,0.28418000000000004,0.93791,4
0.28824,3.6395,6.6028,0.8417600000000001,1.8524,0.69029,1.1075,2.6176,0.2166,0.014122,0.000333,4.6e-05,0.0,5e-06,0.0,67.638,60.61600000000001,0.53262,14.66,17.811,4.6962,0.47351000000000004,0.062775,13.083,4.6224,3.6453,230.77,0.11787,0.9927299999999999,0.30052,0.94653,4
0.27145,3.6009,6.8039,0.8215399999999999,1.7539,0.67874,1.1754,2.6956,0.21400999999999998,0.011881999999999998,0.0020629999999999997,0.000575,1e-06,6.3e-05,0.0,77.595,77.077,2.7545,19.722,20.804000000000002,11.447000000000001,-0.13204000000000002,-0.31056999999999996,6.2527,4.1635,3.9771,51.852,0.12129000000000001,0.99139,0.29341999999999996,0.9457399999999999,4
0.34076,3.1762,6.0727,0.8840399999999999,2.1394,0.69817,1.0922,2.3641,0.23335999999999998,0.022404,0.001256,0.000271,0.0,2.8999999999999997e-05,0.0,68.687,51.308,1.9869999999999999,16.472,22.546,8.8431,0.32465,-0.035554,6.477,4.2792,3.2560000000000002,57.309,0.17417,0.9893700000000001,0.24673,0.92575,4
0.37799999999999995,3.0149,5.7658,0.87684,2.0799,0.7045899999999999,1.1131,2.2663,0.22714,0.020121,0.001073,0.000279,0.0,3.7e-05,0.0,74.515,65.181,5.8484,13.529000000000002,16.037,12.529000000000002,0.6550699999999999,0.44098999999999994,2.8555,5.4512,4.638999999999999,13.33,0.14332999999999999,0.9905,0.26974000000000004,0.9360200000000001,4
0.27705,3.9312,6.7348,0.8330200000000001,1.8075,0.72222,1.0829,2.7408,0.2043,0.011781999999999999,0.000843,0.000171,0.0,1.9e-05,0.0,65.074,54.188,13.533,19.905,23.783,23.334,1.2537,0.6876899999999999,2.2462,5.4806,3.8894,8.7722,0.19209,0.9879899999999999,0.23119,0.91766,4
0.42503,3.2628,5.4375,0.79892,1.6627,0.7410899999999999,1.1126,2.2668,0.19095,0.008011,0.000328,5.7999999999999994e-05,0.0,5e-06,0.0,67.82,63.285,5.4342,15.877,17.771,12.679,0.9179,0.52813,3.3977,5.1201,4.2942,18.811,0.15341,0.98982,0.26692,0.9324600000000001,4
0.3926,3.0557,5.6576,0.84583,1.8746,0.7305,1.1558,2.3031,0.20601999999999998,0.013165999999999999,0.000392,0.000125,0.0,1.4000000000000001e-05,0.0,66.093,58.168,1.6724,17.191,20.633000000000003,7.9179,0.60564,0.10092000000000001,7.0632,4.6567,3.2955,69.173,0.1456,0.9909399999999999,0.26441,0.93514,4
0.43101000000000006,3.0043,5.3996,0.8473200000000001,1.8829,0.73305,1.1214,2.2004,0.20581999999999998,0.013284,0.0005769999999999999,0.000124,0.0,1.3000000000000001e-05,0.0,65.683,65.753,4.6969,16.744,17.35,11.964,0.74082,0.5103,3.6987,4.4323,3.8228,20.980999999999998,0.15433,0.9896299999999999,0.26165,0.93171,4
0.47834,2.9385,5.1255,0.84782,1.8858,0.74784,1.0984,2.1092,0.20192000000000002,0.012833,0.000155,3.3e-05,0.0,4e-06,0.0,65.899,64.815,11.931,16.598,17.305999999999997,16.897000000000002,0.87465,0.50556,1.7096,5.1627,4.0398,6.0001,0.15962,0.98874,0.24923,0.9291299999999999,4
0.39569,3.1260000000000003,5.6355,0.8585200000000001,1.9502,0.7269100000000001,1.1006,2.2744,0.21176,0.015274000000000001,0.0009689999999999999,0.00028,0.0,3.4e-05,0.0,60.771,60.516000000000005,5.2258,18.271,18.409000000000002,13.068,0.69799,0.4581,3.4236,4.6972,3.813,17.375999999999998,0.12899000000000002,0.9918899999999999,0.28342,0.9418799999999999,4
0.38716999999999996,3.0411,5.6971,0.87269,2.0481,0.7301300000000001,1.1185,2.2856,0.21711,0.017827000000000003,0.000714,0.00020899999999999998,0.0,2.7000000000000002e-05,0.0,67.574,67.815,8.9694,17.442,17.845,15.837,0.70539,0.53379,2.2543,4.3243,3.7534,8.8847,0.14264000000000002,0.99046,0.2624,0.9355399999999999,4
0.38156,3.0511,5.7389,0.87692,2.0806,0.7250800000000001,1.1104,2.2881,0.22077,0.01902,0.000935,0.000174,0.0,2.3e-05,0.0,68.839,67.883,3.8936,16.544,17.837,11.103,0.48928,0.28063,4.1681,4.3,3.8585,26.493000000000002,0.1546,0.9894200000000001,0.25081,0.93217,4
0.47093,3.0669,5.1657,0.81692,1.7338,0.74737,1.1058,2.1509,0.19322999999999999,0.009363,0.000118,2.5e-05,0.0,2e-06,0.0,60.702,65.194,3.1523,18.738,17.537,9.7808,0.32444,0.22407,4.5812,4.203,3.8668,31.9,0.15697,0.9893799999999999,0.25238,0.92904,4
0.39763000000000004,3.1088,5.6217,0.8458100000000001,1.8745,0.73027,1.1287,2.2882,0.20608,0.013171,0.0005,0.000109,0.0,1.2e-05,0.0,65.99600000000001,68.329,1.6411,16.711,17.340999999999998,7.2028,0.10389000000000001,0.06151,6.8012,3.7892,3.3853,70.033,0.15192999999999998,0.9892700000000001,0.24111,0.9326399999999999,4
0.35741,3.3299,5.9295,0.8471,1.8817,0.70806,1.0923,2.3751,0.21300999999999998,0.014206,0.001707,0.00041900000000000005,0.0,4.9e-05,0.0,62.233999999999995,64.334,2.7569,17.834,17.575,9.6954,0.38871999999999995,0.15909,4.8234,4.218999999999999,3.7134,33.025,0.13324,0.99155,0.27946,0.9391200000000001,4
0.30264,3.4969,6.4438,0.8684,2.0167,0.69435,1.0813,2.5277,0.22616,0.018741,2.9999999999999997e-05,1.3000000000000001e-05,0.0,1e-06,0.0,83.956,72.485,1.8931,14.458,16.912,8.1096,0.59728,-0.074042,6.8566,5.692,4.5083,67.404,0.13526,0.99039,0.28374,0.93868,4
0.25051,3.8964,7.0827,0.8355,1.8199,0.67609,1.1079,2.7861,0.21903000000000003,0.013791999999999999,0.000795,0.00018,0.0,2e-05,0.0,77.185,66.439,1.2644,15.372,18.14,7.519,0.6977,0.088554,9.0553,5.2373,4.2682,110.17,0.13972,0.99075,0.27382,0.93584,4
0.26597,3.7397,6.8737,0.8484700000000001,1.8895,0.659,1.0855,2.6545,0.22939,0.016643,0.000521,2.1e-05,0.0,2e-06,0.0,71.598,68.35,2.8874,16.957,16.965999999999998,9.5862,0.55318,0.38578,4.9817,5.1915,4.8709,38.235,0.14349,0.9906299999999999,0.2851,0.9367200000000001,4
0.27971,3.6236,6.7028,0.87495,2.0652,0.71,1.0846,2.6479,0.22441999999999998,0.019369,0.000126,2.6000000000000002e-05,0.0,3e-06,0.0,75.707,74.384,4.7699,15.167,15.665,11.577,0.5766100000000001,0.30286,3.5488,5.421,4.5323,20.209,0.14986,0.98946,0.27102,0.93186,4
0.23681999999999997,3.9675,7.2844,0.85726,1.9422,0.69407,1.0976,2.8746,0.22125,0.016518,0.00018,1.9e-05,0.0,2e-06,0.0,63.885,58.607,0.58018,16.191,17.340999999999998,4.5259,1.0256,0.72653,12.867,5.9017,4.6472,233.71,0.11307,0.9932200000000001,0.3331,0.9506100000000001,4
0.23844,3.7512,7.2597,0.88079,2.1119,0.66799,1.0884,2.7709,0.2419,0.023499000000000003,0.000797,0.00022400000000000002,0.0,2.9999999999999997e-05,0.0,75.641,71.50399999999999,2.2044,15.985,17.243,8.6825,1.1479,0.55977,5.7631,6.419,4.609,45.51,0.14931,0.98974,0.26425,0.9324100000000001,4
0.24216,3.9812,7.2037,0.8416,1.8515,0.6612600000000001,1.0814,2.7953,0.22605,0.015363,0.000248,4.7e-05,0.0,6e-06,0.0,61.629,67.01100000000001,1.1115,19.142,17.937,6.8623,0.43259,0.23901999999999998,9.1746,4.5979,4.052,113.29,0.14173,0.9910100000000001,0.28073000000000004,0.93761,4
0.27226,3.6879,6.7938,0.84325,1.8604,0.66181,1.0987,2.6355,0.22645,0.015607,0.000157,6.4e-05,0.0,8e-06,0.0,75.509,77.167,2.591,15.937999999999999,16.372,9.1363,0.52382,-0.16975,5.3081,4.817,4.4679,41.687,0.13144,0.99066,0.29783000000000004,0.9410200000000001,4
0.35213,3.0317,5.9738,0.90189,2.315,0.70052,1.0839,2.2949,0.24508000000000002,0.028225,0.000734,0.000302,0.0,4.9e-05,0.0,65.372,69.792,0.31945999999999997,16.105999999999998,15.708,3.5017,0.34574,0.009643,16.730999999999998,4.6585,4.2349,372.73,0.13802,0.99105,0.28039000000000003,0.9376,4
0.2804,3.466,6.6944,0.8939600000000001,2.2315,0.6977899999999999,1.0801,2.5851,0.24001,0.025513,0.000947,0.00037400000000000004,0.0,5.9999999999999995e-05,0.0,68.222,71.535,1.4233,15.050999999999998,14.62,6.4379,0.8488600000000001,0.39779000000000003,7.1841,6.0491,4.6104,74.903,0.13872,0.99061,0.26616999999999996,0.93668,4
0.26456999999999997,3.457,6.8918,0.9114700000000001,2.4309,0.69034,1.0624,2.6022,0.25733,0.03343,0.0017239999999999998,0.000661,1e-06,0.000117,0.0,72.473,75.50399999999999,4.7575,15.395,14.867,11.815999999999999,0.97767,0.65901,3.6193,6.462999999999999,5.055,19.88,0.16535,0.98829,0.25037,0.9234700000000001,4
0.22449000000000002,3.5963,7.4819,0.9142,2.4675,0.66887,1.0832,2.772,0.26843,0.037131,0.001381,0.000439,0.0,8.1e-05,0.0,79.528,61.75899999999999,0.22866999999999998,12.575999999999999,17.035999999999998,3.2309,1.0539,0.5481,21.169,6.6759,4.8589,571.75,0.13245,0.99151,0.29739,0.9411799999999999,4
0.36641,2.8358,5.8563,0.92775,2.6795,0.71015,1.0631,2.1955,0.26866999999999996,0.0412,0.0029530000000000003,0.0011539999999999999,2e-06,0.000233,0.0,81.154,80.343,2.9257,16.074,16.488,9.6345,0.12616,-0.04208,4.5387,3.7998,3.5814,29.826,0.15364,0.98813,0.26968000000000003,0.93219,4
0.28638,3.4206,6.6242,0.8871399999999999,2.1668,0.68717,1.0906,2.5524,0.23905,0.024056,0.0012699999999999999,0.000509,0.0,7.900000000000001e-05,0.0,64.654,55.625,0.59775,14.077,17.807000000000002,5.0041,0.97354,0.25816,12.171,6.3687,4.4685,193.54,0.12133,0.99275,0.32058000000000003,0.94719,4
0.26318,3.7503,6.9101,0.8230700000000001,1.7607,0.66576,1.133,2.71,0.21861,0.012539,8e-05,3.7e-05,0.0,4e-06,0.0,74.627,70.649,4.4274,14.950999999999999,15.495999999999999,11.329,0.99072,0.8424,3.6416,6.0349,5.345,20.340999999999998,0.13793,0.9908299999999999,0.29595,0.93668,4
0.2443,3.7334,7.1721,0.88446,2.1431,0.67719,1.0799,2.7489,0.24086,0.023941,5.6999999999999996e-05,1.4999999999999999e-05,0.0,2e-06,0.0,71.413,72.937,4.9865,16.163,16.144000000000002,12.052,0.54925,0.25968,3.5011,5.3684,4.5959,20.000999999999998,0.14667,0.99003,0.27471,0.9341799999999999,4
0.31811,3.4993,6.2852,0.8239799999999999,1.7649,0.71501,1.1432,2.5536,0.2038,0.010971,0.000499,0.000133,0.0,1.4000000000000001e-05,0.0,86.23299999999999,90.897,15.664000000000001,16.665,16.475,18.707,-0.19902999999999998,-0.33718000000000004,1.2516,4.3242,4.3231,4.6409,0.11610999999999999,0.99025,0.29177,0.94645,4
0.28861,3.5261,6.5986,0.82409,1.7653,0.65228,1.1375,2.5606,0.22343000000000002,0.013196000000000001,0.002663,0.000648,0.0,7.4e-05,0.0,79.85,86.28,1.9727,19.775,18.449,9.9107,-0.41157,-0.39874,6.5509,4.0125,3.802,53.726000000000006,0.1156,0.9912200000000001,0.32402,0.9480200000000001,4
0.31897,3.3861,6.2767,0.8417600000000001,1.8524,0.6907300000000001,1.1319,2.4891,0.21645999999999999,0.014103999999999998,0.001309,0.00040599999999999995,0.0,4.4e-05,0.0,73.936,81.97200000000001,0.29049,19.121,17.993,3.7554,-0.15068,-0.1543,19.057000000000002,3.9274,3.4594,469.78,0.12430999999999999,0.99097,0.29095,0.94357,4
0.2883,3.3478,6.6021,0.91525,2.4819999999999998,0.71778,1.0605,2.5308,0.2512,0.032775,0.000512,0.000147,0.0,2.7000000000000002e-05,0.0,81.347,81.068,22.373,14.913,15.487,19.754,0.27509,0.077264,0.64553,4.2733,3.9042,2.9764,0.13609000000000002,0.98918,0.27598,0.93874,4
0.6754,2.7849,4.3134,0.65263,1.3198,0.77193,1.1845,1.8768,0.16821,0.002072,1e-05,0.0,0.0,0.0,0.0,55.54,43.56100000000001,8.7441,21.177,24.379,16.202,0.20767,0.09593,2.1745,3.7282,2.8673,7.976,0.25175,0.9847799999999999,0.18996,0.8880100000000001,5
0.6754600000000001,2.7664,4.3133,0.72196,1.4452,0.77098,1.1388,1.8619999999999999,0.17325,0.003729,1e-05,0.0,0.0,0.0,0.0,61.696999999999996,52.953,15.032,20.636,23.4,20.006,0.41578000000000004,0.07308400000000001,1.3954,3.8928,3.2613,4.7023,0.30557,0.97462,0.16224,0.86329,5
0.69322,2.8581,4.2577,0.65379,1.3216,0.767,1.1349,1.8464,0.16935,0.0021190000000000002,2.4e-05,0.0,0.0,0.0,0.0,66.935,46.995,8.4812,17.577,22.476999999999997,15.444,0.7430399999999999,0.29861,2.2057,4.3955,3.5747,8.3846,0.27034,0.98093,0.1898,0.87861,5
0.7377600000000001,2.6962,4.1271,0.69231,1.3858,0.7718,1.1423,1.7890000000000001,0.17065999999999998,0.002893,3e-06,0.0,0.0,0.0,0.0,65.197,62.458999999999996,16.866,20.837,21.373,21.121,0.22625,-0.051177999999999994,1.2038,3.5578,3.4553,3.9313,0.26724000000000003,0.9793799999999999,0.17992,0.8816299999999999,5
0.65352,2.7165,4.3851,0.75379,1.5218,0.76983,1.1481,1.8821,0.1769,0.004928,5e-06,1e-06,0.0,0.0,0.0,72.91199999999999,72.79899999999999,20.502,19.26,19.324,22.801,0.40549,0.057494,0.98334,4.0045,3.6636,3.2851,0.23168000000000002,0.9817299999999999,0.20063,0.89543,5
0.64462,2.9791,4.4152,0.58775,1.236,0.76302,1.1645,1.9176,0.16751,0.0012230000000000001,0.00018899999999999999,7.000000000000001e-06,0.0,0.0,0.0,69.585,67.181,1.7548,18.225,18.939,8.0669,0.48097,0.16143,6.1343,4.2806,3.8491,48.278999999999996,0.2131,0.98508,0.22649,0.9045700000000001,5
0.5682699999999999,2.9553,4.7025,0.68484,1.3723,0.76572,1.1886,2.032,0.17149,0.0027600000000000003,6.2e-05,3e-06,0.0,0.0,0.0,65.061,68.282,3.5496,21.54,20.289,11.17,0.12669,-0.078626,4.0733,3.9392,3.8567,22.471999999999998,0.2465,0.9830200000000001,0.21343,0.8915799999999999,5
0.69112,2.8855,4.2641,0.63889,1.2999,0.77355,1.14,1.8592,0.16718,0.001838,7.000000000000001e-06,0.0,0.0,0.0,0.0,63.147,60.501000000000005,9.0477,18.445,18.649,16.406,0.2416,0.044989,2.1521,4.0947,3.94,7.768,0.20171,0.98618,0.22971999999999998,0.9086200000000001,5
0.6239,2.7633,4.488,0.74333,1.4949,0.77046,1.1659,1.9305,0.17553,0.00449,5.4000000000000005e-05,5e-06,0.0,0.0,0.0,68.578,66.932,15.92,18.822,18.738,20.406,0.42263,0.17394,1.2781,4.5332,3.9210000000000003,3.9781,0.19587000000000002,0.98618,0.22314,0.91114,5
0.63595,2.9292,4.4452,0.66025,1.3315,0.76588,1.151,1.9254,0.16994,0.0022429999999999998,4.3e-05,1e-06,0.0,0.0,0.0,57.657,52.243,14.044,22.497,24.051,19.655,0.26426,0.034214,1.4907,3.7972,3.2988,4.8981,0.30206,0.97939,0.16985999999999998,0.8685700000000001,5
0.61737,2.9709,4.5116,0.58787,1.2362,0.76552,1.195,1.9627,0.16697,0.001216,5.9999999999999995e-05,2e-06,0.0,0.0,0.0,65.247,69.906,5.0489,21.358,19.27,13.585,0.18324000000000001,0.12879000000000002,3.5037,3.6875,3.6944,17.583,0.22887,0.98359,0.2071,0.89771,5
0.68696,2.7680000000000002,4.277,0.6638,1.3371,0.77264,1.1746,1.8601,0.16866,0.002271,1.3000000000000001e-05,1e-06,0.0,0.0,0.0,63.864,61.32899999999999,9.4954,19.779,20.813000000000002,16.642,0.34794,-0.00869,1.9637,3.8511,3.6547,6.6359,0.20213,0.9864,0.21961,0.9084200000000001,5
0.55881,2.7689,4.7421,0.7628,1.5465,0.76162,1.2019,2.021,0.17997,0.005453,7.099999999999999e-05,1e-05,0.0,1e-06,0.0,62.471000000000004,59.283,3.418,18.932000000000002,19.633,10.293,0.31490999999999997,0.025671,4.0225,3.9706,3.6801,22.673000000000002,0.20729,0.9865299999999999,0.23221,0.9082100000000001,5
0.52935,2.8710000000000004,4.8723,0.7435,1.4954,0.76125,1.2108,2.0832,0.17768,0.004606,0.0,0.0,0.0,0.0,0.0,64.21,67.878,5.7676,21.092,19.847,14.543,0.32995,0.12605,3.2829,3.8989999999999996,3.8552,15.807,0.26215,0.98103,0.19959000000000002,0.8855799999999999,5
0.66788,2.8148,4.3377,0.64769,1.3125,0.7687,1.1793,1.8841,0.16866,0.0020039999999999997,3e-06,0.0,0.0,0.0,0.0,64.247,64.221,3.0325,19.704,19.833,10.066,0.41799,-0.051806,4.5099,4.3985,3.8007,28.206,0.20728000000000002,0.9862200000000001,0.22810999999999998,0.90651,5
0.74451,2.767,4.1084,0.60769,1.2592,0.76777,1.1594,1.7881,0.16715,0.001433,2e-06,0.0,0.0,0.0,0.0,66.357,65.558,9.827,21.55,21.365,17.445,0.22080999999999998,0.042908,2.0269,3.4771,3.3874,7.0348,0.25436,0.9814799999999999,0.19019,0.88536,5
0.59103,2.7149,4.6111,0.7573300000000001,1.5313,0.75963,1.1962,1.9647,0.17972,0.005222,0.000258,3.8e-05,0.0,3e-06,0.0,65.123,57.523999999999994,3.8776,16.925,18.173,10.41,0.8197399999999999,0.23085999999999998,3.6972,5.7620000000000005,4.2586,20.316,0.1928,0.98729,0.25056999999999996,0.91281,5
0.70218,2.8716,4.2304,0.66982,1.3468,0.7750600000000001,1.1176,1.8417,0.16848,0.002374,5e-06,1e-06,0.0,0.0,0.0,67.535,62.163000000000004,14.261,18.092,19.345,18.94,0.50658,0.075,1.376,4.686,4.1818,4.5624,0.24225,0.98126,0.19962,0.89151,5
0.66069,2.8488,4.3612,0.73569,1.4764,0.77148,1.1066,1.8795,0.17448,0.004190999999999999,4.2e-05,3e-06,0.0,0.0,0.0,69.861,64.745,13.481,17.045,18.54,18.52,0.61527,0.11365,1.4373,5.0258,4.4051,4.6303,0.22637,0.9823200000000001,0.20412,0.89646,5
0.6778,2.7651,4.3058,0.67667,1.3582,0.77015,1.1726,1.8674,0.16997,0.002547,1.4000000000000001e-05,1e-06,0.0,0.0,0.0,74.635,69.542,23.225,17.405,19.088,23.331999999999997,0.3388,-0.000342,0.701,3.5483,3.5926,2.5747,0.21161,0.9836299999999999,0.20753000000000002,0.90397,5
0.5556399999999999,3.2736,4.7556,0.63949,1.3007,0.77305,1.1199,2.0727,0.16732,0.00185,4e-06,0.0,0.0,0.0,0.0,65.12,58.346000000000004,17.447,17.038,19.363,19.715999999999998,0.65776,0.15766,1.0585,4.8695,4.2747,3.5976,0.23888,0.9820700000000001,0.2083,0.8933200000000001,5
0.60788,2.6999,4.5467,0.78697,1.6208,0.76957,1.1604,1.9375,0.18174,0.006645999999999999,1.1e-05,2e-06,0.0,0.0,0.0,60.226000000000006,53.59,15.388,19.241,21.211,19.432000000000002,0.69252,0.28326999999999997,1.2886,4.7202,3.8215,4.1859,0.25538,0.98331,0.20374,0.88787,5
0.54192,2.8943,4.8154,0.75579,1.5271,0.76241,1.1756,2.0561,0.17887,0.0051140000000000005,2e-06,0.0,0.0,0.0,0.0,62.978,58.141000000000005,14.458,20.304000000000002,21.320999999999998,19.913,0.6715399999999999,0.32427,1.4048,4.1578,3.6454,4.4324,0.2543,0.98313,0.2062,0.8894200000000001,5
0.6521600000000001,2.7357,4.3896,0.71533,1.431,0.76812,1.1756,1.8931,0.1733,0.00355,2.5e-05,0.0,0.0,0.0,0.0,63.113,65.601,4.1107,19.088,18.155,11.232999999999999,0.19207,0.00824,3.6607,4.3174,4.1568,19.320999999999998,0.22943000000000002,0.9840200000000001,0.21886,0.8983899999999999,5
0.59597,2.842,4.5919,0.72516,1.4523,0.77148,1.1776,1.982,0.17343,0.0038280000000000002,3.7e-05,1e-06,0.0,0.0,0.0,58.873000000000005,54.475,15.66,21.369,22.774,21.65,0.5303399999999999,0.2397,1.4621,3.8409,3.4210000000000003,4.6959,0.29686999999999997,0.9803700000000001,0.18779,0.8725,5
0.6714,2.752,4.3263,0.71133,1.4228,0.7720899999999999,1.1581,1.8716,0.17207,0.003396,8e-05,5e-06,0.0,0.0,0.0,66.63,58.26,23.016,17.499000000000002,19.651,22.1,0.6774100000000001,0.23114,0.6974899999999999,4.2805,3.9632,2.6586,0.23861,0.98315,0.20694,0.8920899999999999,5
0.53777,2.7855,4.834,0.81048,1.7072,0.76752,1.1636,2.044,0.18671,0.008339,7.7e-05,7.000000000000001e-06,0.0,1e-06,0.0,62.887,57.743,18.862000000000002,18.662,19.878,20.980999999999998,0.6555300000000001,0.34179,0.98918,4.3054,3.9179,3.2712,0.24561,0.98285,0.20684,0.8931899999999999,5
0.66837,2.804,4.3361,0.67801,1.3604,0.77247,1.1652,1.8832,0.16954,0.00256,2e-06,0.0,0.0,0.0,0.0,73.286,75.462,12.844000000000001,19.772000000000002,18.989,20.03,0.33755999999999997,0.20855,1.6888,3.5084,3.3195,5.4257,0.26100999999999996,0.9793799999999999,0.19272999999999998,0.8838,5
0.61498,2.9438,4.5204,0.6886899999999999,1.3792,0.77256,1.1493,1.9612,0.17023,0.002801,2.1e-05,1e-06,0.0,0.0,0.0,59.388000000000005,58.434,6.4778,19.643,19.701,13.981,0.43558,0.22775,2.7008,3.9330000000000003,3.7523,11.243,0.24520999999999998,0.98274,0.21129,0.8906,5
0.76684,2.7484,4.0481,0.72488,1.4516,0.77652,1.0773,1.7531,0.17228,0.0037689999999999998,2.4e-05,2e-06,0.0,0.0,0.0,67.977,64.67399999999999,14.238,17.54,18.906,19.509,0.619,0.19849,1.4492,3.9986,3.8601,4.7294,0.29773,0.9727399999999999,0.18467,0.8702700000000001,5
0.6341899999999999,3.0195,4.4514,0.62003,1.2746,0.7692899999999999,1.1453,1.9379,0.16729000000000002,0.001585,6e-06,0.0,0.0,0.0,0.0,79.182,81.73100000000001,13.280999999999999,21.314,19.67,20.444000000000003,0.37644,-0.027504,1.6903,4.1852,3.7915,5.5908,0.27594,0.9761700000000001,0.1887,0.8774299999999999,5
0.76868,2.8637,4.0433,0.5914,1.2401,0.77262,1.1144,1.7668,0.16554000000000002,0.001231,5.1e-05,2e-06,0.0,0.0,0.0,60.355,60.308,19.352999999999998,23.836,23.835,22.888,0.20232999999999998,0.020738999999999997,1.0371,3.2688,3.0645,3.2304,0.3091,0.97639,0.15758,0.86436,5
0.5908899999999999,2.8495,4.6116,0.69713,1.3948,0.76715,1.2002,1.992,0.17204,0.00305,6.8e-05,5e-06,0.0,0.0,0.0,61.964,54.077,22.814,17.887,20.601999999999997,21.737,0.48138000000000003,0.054197,0.66594,3.9907,3.5237,2.6152,0.26143,0.9830200000000001,0.20603000000000002,0.88536,5
0.6826399999999999,2.9334,4.2905,0.5768800000000001,1.2242,0.7713800000000001,1.161,1.8745,0.16537000000000002,0.00109,5e-06,1e-06,0.0,0.0,0.0,68.035,72.098,12.129000000000001,20.158,18.438,18.848,0.25866,0.058138999999999996,1.7087,4.0618,3.8783,5.6171,0.22985999999999998,0.98288,0.20445,0.89556,5
0.6282300000000001,2.7805,4.4725,0.74793,1.5065,0.77091,1.1506,1.9229,0.17595,0.004668,1.6e-05,0.0,0.0,0.0,0.0,62.606,62.68600000000001,7.3762,19.47,19.314,14.677,0.26452,0.061884,2.456,4.195,4.0183,9.5964,0.24354,0.9826600000000001,0.20878000000000002,0.8915200000000001,5
0.65265,2.7409,4.388,0.72521,1.4524,0.7723800000000001,1.1675,1.8951,0.17324,0.0038200000000000005,1.1e-05,0.0,0.0,0.0,0.0,77.882,72.23,10.862,19.957,19.082,18.358,0.70625,0.095626,1.8507,4.8314,3.693,6.0878,0.22361999999999999,0.98264,0.20606999999999998,0.8992899999999999,5
0.5058699999999999,2.8161,4.9841,0.76798,1.5613,0.752,1.2283,2.1085,0.18299,0.005857,4.2e-05,7.000000000000001e-06,0.0,1e-06,0.0,69.58,67.756,6.5841,18.795,18.961,14.485,0.52545,0.069954,2.7332,4.6562,3.5492,11.425,0.23014,0.98401,0.22009,0.8996799999999999,5
0.6331899999999999,2.8689,4.4549,0.67169,1.3498,0.76717,1.1706,1.9292,0.17032,0.002462,6.7e-05,5e-06,0.0,0.0,0.0,69.616,73.267,3.2991,20.113,19.152,10.940999999999999,0.13775,0.010606,4.43,3.9194,3.7189,27.002,0.21633000000000002,0.9842700000000001,0.21536999999999998,0.9020100000000001,5
0.71607,2.826,4.1892,0.69204,1.3853,0.76717,1.1031,1.8105,0.17165999999999998,0.0029219999999999997,0.000204,5e-06,0.0,0.0,0.0,70.175,71.22800000000001,16.865,26.374000000000002,24.15,24.24,0.47734,0.12669,1.4342,3.9273,3.2362,4.3065,0.30136,0.97095,0.15275999999999998,0.8667,5
